0 0.21825127776215986 0.05415307512351378 0.17724610384302572
2 0.19941476918483292 0.045900340476625945 0.16813766358610888
4 0.09356170808389373 0.01660083803197523 0.08728000500056424
6 0.06276195887818091 0.008378317449586508 0.058692047075513225
