1 0.11688472524894007 0.028009314653723836 0.09183512944202134 1
3 0.08264263406579 0.01853561245479586 0.0730281904458711 1
5 0.12684948707731566 0.03301467420046212 0.09676790547750688 1
7 0.08269604806604969 0.01844380617120218 0.07308434024605431 1
9 0.12727833422161736 0.03303515221780608 0.09707873199520868 1
11 0.08285470068881441 0.01861591310811427 0.07321087051142652 1
13 0.12767110313261415 0.033061956500605165 0.0973566639078939 1
15 0.08301313893395054 0.018773316777408216 0.07332812249355108 1
17 0.11345532955241253 0.0247507512074467 0.0991017190274713 1
19 0.1334070506761043 0.03380542213801314 0.10644575189871282 1
21 0.10194692133237873 0.018979022475936233 0.09362056428342855 1
23 0.13511795377941865 0.03422139523228051 0.10755283190912615 1
25 0.04602995968509738 0.005785871388839519 0.04378952215543869 1
27 0.12718229746895027 0.022854075469331638 0.11274708808192271 1
29 0.046084191235880825 0.005751316511902814 0.04383956303187234 1
31 0.12759220026693893 0.022989828612973308 0.11306139380079845 1
33 0.10743916754658346 0.0274617027873101 0.08504031445868288 1
35 0.12359699597608996 0.033034949467986276 0.09496400535348867 1
37 0.10770454001657312 0.0276519013019559 0.08517494206869351 1
39 0.12390191952442782 0.03339373355878883 0.09526647623280649 1
41 0.09760929887524258 0.023497454533574574 0.07909605471044232 1
43 0.1093038097836672 0.027787228354415217 0.08658595174597526 1
45 0.07619916127187176 0.01795455345311086 0.06706296890021389 1
47 0.0781864485587018 0.01775417641748698 0.06942429406181645 1
49 0.07638497481202783 0.01824101673243265 0.06699204283724038 1
51 0.07808075422062044 0.017742449629668273 0.06921481424056132 1
53 0.07934749587368836 0.009390034776884694 0.07478286968996385 1
55 0.09392532673224974 0.013948154721513749 0.08645961601657623 1
57 0.09380598198531236 0.015901878785062412 0.08672146299499284 1
59 0.0934535167461625 0.014077846644027768 0.08606604310130922 1
61 0.1349062972785605 0.02466138879293229 0.11811683814616777 1
64 0.10022088820943784 0.02478987177969552 0.08181657771025594 1
66 0.0825118199260779 0.019783649321296348 0.07237411927083913 1
68 0.0774108647476504 0.017186516910472713 0.0688504090037929 1
70 0.08257545292118516 0.019827423061660573 0.07240228317416797 1
72 0.10919645210709683 0.02780298288065683 0.08649497692527638 1
74 0.06930139077018009 0.01014157186783772 0.0657463988885541 1
76 0.12608001163883234 0.03213389821447225 0.09818002738869529 1
78 0.08799194136978095 0.017034487196584285 0.0780594720923026 1
80 0.07864751972230147 0.013605222517781219 0.07367455924492085 1
82 0.09723494368991983 0.0157225632075599 0.09117425847123274 1
84 0.08158963320026257 0.013223224133523524 0.07688134212353796 1
86 0.08789895384772123 0.014996868054213613 0.08198066154961442 1
88 0.061661155161347674 0.008347297667420777 0.0574929656382655 1
90 0.0747343880222153 0.015123724660514884 0.06681334913839995 1
92 0.04545763355120147 0.007375372684436002 0.0427719628068854 1
94 0.12304098586166873 0.02104359251225848 0.11255924979495044 1
97 0.11866840034649873 0.01977914308857185 0.10556263029047465 1
100 0.1189925534077638 0.02011909896768226 0.10597175433519726 1
103 0.11921982621100091 0.02033138775784491 0.10623882166746058 1
106 0.11921982621100091 0.02033138775784491 0.10623882166746058 1
109 0.11921982621100091 0.02033138775784491 0.10623882166746058 1
111 0.04293374939479366 0.0032635441992522173 0.04185045402381797 1
113 0.04321341935852899 0.003797364046161745 0.04176746708418526 1
115 0.04313268865184925 0.003767314042027469 0.041715887657429056 1
117 0.049932822093124316 0.00907735493184359 0.04649711964908018 1
119 0.09453852449698823 0.016564749495957057 0.08680605533232799 1
120 0.030741129311511312 3.6004392621872436e-06 0.03074112803971558 1
122 0.11778502023837584 0.0320069529161578 0.09092486427495003 1
124 0.1338400486152326 0.03457000942224369 0.1024079430747488 1
126 0.12624901888845286 0.0316534072932794 0.09852480383760469 1
128 0.15272313540044583 0.04769002543528601 0.10245201120514028 1
130 0.08469528665764976 0.013641398272318134 0.07947720838257584 1
132 0.11419513054662037 0.022430595229005788 0.10169645550820973 1
134 0.09070611238877441 0.015374253476017837 0.08483443151543828 1
136 0.11437743208401598 0.022532279458213806 0.1018696420832267 1
138 0.11418851343603818 0.021900762639104572 0.1010081624525339 1
139 0.05520149862840665 0.009393205685778934 0.051732906511487035 1
141 0.1336140347545127 0.034357868913905805 0.10251699685964684 1
143 0.15043045189433335 0.041372297452973966 0.11085605197993786 1
145 0.08101511959471384 0.01909644276627387 0.07126772078975697 1
147 0.1242333823729033 0.030745464338042785 0.09657712469429779 1
149 0.15207421119650083 0.034708872928682015 0.1254541253259987 1
151 0.09115528574409627 0.012714900882721607 0.08733680944365416 1
153 0.0908349702801005 0.012640935206521911 0.08707433224597169 1
155 0.0908349702801005 0.012640935206521911 0.08707433224597169 1
157 0.0908349702801005 0.012640935206521911 0.08707433224597169 1
159 0.04760881821487392 0.006194033289204472 0.04520196999367427 1
161 0.12042145384985442 0.020942971045484832 0.10884263487187976 1
163 0.04766561024503331 0.006067421881402417 0.04529548842351002 1
165 0.12061434221533522 0.021166010668470073 0.10871085483108842 1
167 0.08692095063647663 0.013671825627233198 0.08102219317476665 1
169 0.14660859561367356 0.02856310569278518 0.12794435078050967 1
171 0.09348658910115536 0.01785937911694985 0.08625635585920319 1
173 0.0950463601756515 0.019928658251909776 0.08071094064720978 1
175 0.0841166161976592 0.012879023730723506 0.07916526639275602 1
177 0.1402099471756624 0.02673395746340685 0.12243770625292227 1
179 0.08413354866019339 0.012927228366745886 0.07919108173967684 1
181 0.14036899421566212 0.026775612987262457 0.12254536889840502 1
183 0.12151434271804859 0.02110795104948397 0.10814878752149422 1
185 0.11608117696013281 0.022275017785747624 0.10370901549556566 1
187 0.1030527571125025 0.021343425121832627 0.09063490858606027 1
189 0.11344142729048365 0.026747071292243636 0.0923013241548393 1
191 0.09902124998447225 0.021426234913040923 0.0834096429558509 1
193 0.09945326273673546 0.02182431217443897 0.08168958794796344 1
195 0.09364471975496988 0.014430777518503204 0.08582250335282324 1
197 0.142502756809119 0.02746891859247307 0.124299724084786 1
200 0.13481938833740742 0.02542087522703812 0.11940039295896326 1
202 0.14929781508476983 0.02977186684112571 0.12906938691156897 1
205 0.16806594855838827 0.04003496461086753 0.1365390340573849 1
207 0.1496680089552855 0.029719492702801893 0.12969325302225737 1
209 0.11256535636985447 0.020402167859360606 0.10057049808939199 1
211 0.05060318293181462 0.005855171033864166 0.04835225546098653 1
213 0.1253569859421856 0.03378439633497953 0.09595478555052345 1
215 0.118328578763616 0.02839926114824207 0.09312503385607723 1
217 0.07726552658247188 0.01818359369492626 0.06788179330772637 1
219 0.0935442239142688 0.023250311944848393 0.07877679732549206 1
221 0.07748061701488049 0.018322747349881405 0.0679690820975996 1
223 0.09302291994026368 0.022795410488786378 0.07884569560644453 1
225 0.09472164311333947 0.015859068415498466 0.08871852386628025 1
227 0.13874720770971719 0.037022765215210265 0.10646022395277953 1
229 0.09507465032178168 0.01608277962131778 0.0890139278248493 1
231 0.1095300060024823 0.025744438558538286 0.08800779084596663 1
